TABLE_NAME,COLUMN_NAME,DESCRIPTION,TYPE,PRIMARY_KEY
REALMAST,REM_PRCL_LOCN_POST_DIRECTION,Post Direc.,varchar,NA
REALMAST,REM_PRCL_LOCN_STR_PFX,Prcl Locn Str Pfx,varchar,NA
REALMAST,REM_PRCL_LOCN_STR_SFX,Prcl Locn Str Sfx,varchar,NA
REALMAST,REM_PRCL_LOCN_PRE_DIRECTION,Pre Direc.,varchar,NA
REALMAST,REM_ASSOC_PARCEL_ID,Primary,varchar,NA
REALMAST,REM_USE_TYPE,Primary Use,varchar,NA
REALMAST,REM_ACCESS_DATE,Rem Access Date,date,NA
REALMAST,REM_PRCL_LOCN_ADDRESS_ID,Rem Parcel Location Address Id,varchar,NA
REALMAST,REM_IS_SKELETAL,Skeletal,numeric,NA
REALMAST,REM_ST_CODE,St. Code,numeric,NA
REALMAST,REM_PRCL_LOCN_STT,State,varchar,NA
REALMAST,REM_USRFLD,State Code,varchar,NA
REALMAST,REM_USRFLD_DESC,State Code Desc,varchar,NA
REALMAST,REM_STREET_IDX,Street Idx,varchar,NA
REALMAST,REM_PRCL_LOCN_STREET,Street Name,varchar,NA
REALMAST,REM_PRCL_LOCN_NUM,Street Num,numeric,NA
REALMAST,REM_PRCL_LOCN_NUM_CHAR,Street Number,varchar,NA
REALMAST,REM_PRCL_LOCN_STREET_TYPE,Street Type,varchar,NA
REALMAST,REM_MBLU_UNIT_CUT,Sub Condo,varchar,NA
REALMAST,REM_INET_SUPPRESS,Tax Commission Flag,numeric,NA
REALMAST,REM_TEMP_PID,Temp Pid,numeric,NA
REALMAST,REM_PRCL_LOCN_APT,Unit,varchar,NA
REALMAST,REM_PRCL_LOCN_APT_TYPE,Unit Type,varchar,NA
REALMAST,REM_USE_CODE,Use Code,varchar,NA
REALMAST,REM_USER_ID,User Id,varchar,NA
REALMAST,REM_PID,Vision PID,numeric,TRUE
REALMAST,REM_FIELD_REVIEW,Visited,numeric,NA
REALMAST,REM_PRCL_LOCN_ZIP,Zip,varchar,NA
REALMAST,REM_PROCESS,NA,varchar,NA
REALMAST,REM_TAX_ID,NA,varchar,NA
REALMAST,REM_SUBMNC,NA,numeric,NA
REALMAST,REM_PROPERTY_TYPE,NA,varchar,NA
REALMAST,REM_PROPERTY_TYPE_DESC,NA,varchar,NA
REAL_OWNERSHIP,ROW_CREATE_DATE,Create Date,datetime,NA
REAL_OWNERSHIP,ROW_DOR_NAME_TYPE,Dor Name Type,varchar,NA
REAL_OWNERSHIP,ROW_LINE_NUM,Line Num,numeric,TRUE
REAL_OWNERSHIP,ROW_MAD_ID,Mailaddress Id,numeric,TRUE
REAL_OWNERSHIP,ROW_MAD_ISPRIMARY,Mailaddress Is Primary,numeric,NA
REAL_OWNERSHIP,ROW_MNC,Mnc,numeric,TRUE
REAL_OWNERSHIP,ROW_OWN_ID,Own Id,numeric,TRUE
REAL_OWNERSHIP,ROW_OWN_PCT,Percent,numeric,NA
REAL_OWNERSHIP,ROW_PID,Pid,numeric,TRUE
REAL_OWNERSHIP,ROW_PRIMARY,Primary,numeric,NA
REAL_OWNERSHIP,ROW_RECEIVE_MAILING,Receive Mailing,numeric,NA
REAL_OWNERSHIP,ROW_UPDATE_DATE,Update Date,datetime,NA
REAL_OWNERSHIP,ROW_TENANCY_GROUP,NA,numeric,NA
REAL_OWNERSHIP,ROW_DOR_CODE,NA,varchar,NA
REAL_OWNERSHIP,ROW_DOR_CODE_DESC,NA,varchar,NA
REAL_OWNERSHIP,ROW_NAME_TYPE,NA,varchar,NA
REAL_OWNERSHIP,ROW_NAME_TYPE_DESC,NA,varchar,NA
REGION,IRG_ASSNG_DIST,Assng Dist,varchar,TRUE
REGION,IRG_CREATE_DATE,Create Date,datetime,NA
REGION,IRG_GROUP,Group,varchar,TRUE
REGION,IRG_LAST_UPDATE,Last Update,datetime,NA
REGION,IRG_MNC,Mnc,numeric,TRUE
REGION,IRG_REGION,Region,varchar,TRUE
REGION,IRG_REGION_DESC,Region Desc,varchar,NA
REGION,IRG_RENT_PERIOD,Rent Period,numeric,NA
REGION,IRG_TYPE,Type,varchar,TRUE
REGMODEL,STC_CODE,Code,varchar,TRUE
REGMODEL,STC_CREATE_DATE,Create Date,datetime,NA
REGMODEL,STC_GROUP1,Group1,varchar,NA
REGMODEL,STC_GROUP2,Group2,varchar,NA
REGMODEL,STC_LAST_UPDATE,Last Update,datetime,NA
REGMODEL,STC_MNC,Stc_Mnc,numeric,TRUE
REGVAR,RVR_APPLIES_TO,Applies To,varchar,NA
REGVAR,RVR_CODE,Code,varchar,TRUE
REGVAR,RVR_CODE_DATA,Code Data,varchar,NA
REGVAR,RVR_COEFFICIENT,Coefficient,numeric,NA
REGVAR,RVR_CREATE_DATE,Create Date,datetime,NA
REGVAR,RVR_DESC,Desc,varchar,NA
REGVAR,RVR_FIELD,Field,varchar,NA
REGVAR,RVR_LAST_UPDATE,Last Update,datetime,NA
REGVAR,RVR_LIST_ORDER,List Order,numeric,NA
REGVAR,RVR_MAX_VAL,Max Val,numeric,NA
REGVAR,RVR_MIN_VAL,Min Val,numeric,NA
REGVAR,RVR_NBHD_ADJ,Nbhd Adj,numeric,NA
REGVAR,RVR_OP,Op,varchar,NA
REGVAR,RVR_OP_VAL,Op Val,varchar,NA
REGVAR,RVR_MNC,Rvr_Mnc,numeric,TRUE
REGVAR,RVR_SPSS_ADJ,Spss Adj,numeric,NA
REGVAR,RVR_SPSS_NAME,Spss Name,varchar,TRUE
REGVAR,RVR_TABLE,Table,varchar,NA
REGVAR,RVR_TYPE,Type,varchar,NA
REGVAR,RVR_VAR_NAME,Var Name,varchar,NA
REGVAR_20221110,RVR_MNC,NA,numeric,NA
REGVAR_20221110,RVR_CODE,NA,varchar,NA
REGVAR_20221110,RVR_LIST_ORDER,NA,numeric,NA
REGVAR_20221110,RVR_TYPE,NA,varchar,NA
REGVAR_20221110,RVR_TABLE,NA,varchar,NA
REGVAR_20221110,RVR_FIELD,NA,varchar,NA
REGVAR_20221110,RVR_VAR_NAME,NA,varchar,NA
REGVAR_20221110,RVR_SPSS_NAME,NA,varchar,NA
REGVAR_20221110,RVR_DESC,NA,varchar,NA
REGVAR_20221110,RVR_CODE_DATA,NA,varchar,NA
REGVAR_20221110,RVR_COEFFICIENT,NA,numeric,NA
REGVAR_20221110,RVR_APPLIES_TO,NA,varchar,NA
REGVAR_20221110,RVR_OP,NA,varchar,NA
REGVAR_20221110,RVR_OP_VAL,NA,varchar,NA
REGVAR_20221110,RVR_MIN_VAL,NA,numeric,NA
REGVAR_20221110,RVR_MAX_VAL,NA,numeric,NA
REGVAR_20221110,RVR_NBHD_ADJ,NA,numeric,NA
REGVAR_20221110,RVR_SPSS_ADJ,NA,numeric,NA
REGVAR_20221110,RVR_CREATE_DATE,NA,datetime,NA
REGVAR_20221110,RVR_LAST_UPDATE,NA,datetime,NA
REIMAGES,RIM_BID,Av Internal Building Id,numeric,TRUE
REIMAGES,RIM_CREATE_DATE,Create Date,datetime,NA
REIMAGES,RIM_DESC,Description,varchar,NA
REIMAGES,RIM_DIR_SRC,Directory Key,varchar,NA
REIMAGES,RIM_FILE_NAME,File Name,varchar,NA
REIMAGES,RIM_IMAGE,Image,varbinary,NA
REIMAGES,RIM_IMG_DATE,Image Date,datetime2,NA
REIMAGES,RIM_FORMAT,Image Format,varchar,NA
REIMAGES,RIM_ID,Image Id,numeric,TRUE
REIMAGES,RIM_SUBTYPE,Image Subtype / Count,varchar,NA
REIMAGES,RIM_TYPE,Image Type,varchar,NA
REIMAGES,RIM_INTRNL_NOTE,Internal Note,varchar,NA
REIMAGES,RIM_IS_PPROP,Is Pprop,numeric,NA
REIMAGES,RIM_ISPRIMARY,Isprimary,numeric,NA
REIMAGES,RIM_LAST_UPDATE,Last Update,datetime,NA
REIMAGES,RIM_LINE_NUM,Line Num,numeric,NA
REIMAGES,RIM_FILE_PATH,Location Of File,varchar,NA
REIMAGES,RIM_MNC,Municipality,numeric,TRUE
REIMAGES,RIM_NOTE,Notes,varchar,NA
REIMAGES,RIM_STATUS_DATE,Status Date,datetime2,NA
REIMAGES,RIM_PID,Vision PID,numeric,TRUE
REMISSION,RMI_MNC,NA,numeric,TRUE
REMISSION,RMI_PID,NA,numeric,TRUE
REMISSION,RMI_BBL,NA,varchar,NA
REMISSION,RMI_CASE_NUM,NA,numeric,TRUE
REMISSION,RMI_STATUS,NA,varchar,NA
REMISSION,RMI_GRANTED_DATE,NA,datetime2,NA
REMISSION,RMI_REASON,NA,varchar,NA
REMISSION,RMI_OTHER_DESC,NA,varchar,NA
REMISSION,RMI_JOUR_ENTRY_STATUS,NA,varchar,NA
REMISSION,RMI_LETTER_STATUS,NA,varchar,NA
REMISSION,RMI_SOURCE,NA,varchar,NA
REMISSION,RMI_SUBJECT1,NA,varchar,NA
REMISSION,RMI_SUBJECT2,NA,varchar,NA
REMISSION,RMI_SUBJECT3,NA,varchar,NA
REMISSION,RMI_SUBJECT4,NA,varchar,NA
REMISSION,RMI_SUBJECT5,NA,varchar,NA
REMISSION,RMI_SUBJECT6,NA,varchar,NA
REMISSION,RMI_CREATE_DATE,NA,datetime,NA
REMISSION,RMI_LAST_UPDATE,NA,datetime,NA
RFC,RFC_ACCEPT_CODE,Accept Code,varchar,NA
RFC,RFC_ACCEPT_CODE_DESC,Accept Code Desc,varchar,NA
RFC,RFC_AMOUNT,Amount,numeric,NA
RFC,RFC_MBLU,BBL,varchar,NA
RFC,RFC_COMMENT,Comment,varchar,NA
RFC,RFC_CREATE_DATE,Create Date,datetime,NA
RFC,RFC_DELETED,Deleted,numeric,NA
RFC,RFC_EXTRACT,Extract,numeric,NA
RFC,RFC_FISCAL_YR,Fiscal Yr,numeric,NA
RFC,RFC_IS_LINE,Is Line,numeric,NA
RFC,RFC_KEY,Key,varchar,NA
RFC,RFC_LAST_UPDATE,Last Update,datetime,NA
RFC,RFC_LINE_NUM,Line Num,numeric,TRUE
RFC,RFC_MNC,Mnc,numeric,TRUE
RFC,RFC_PID,Pid,numeric,TRUE
RFC,RFC_STATUS_DATE,Status Date,datetime2,NA
RFC,RFC_TTL_ASSESS,Ttl Assess,numeric,NA
RFC,RFC_TTL_ASSESS_IMP,Ttl Assess Imp,numeric,NA
RFC,RFC_TTL_ASSESS_LND,Ttl Assess Lnd,numeric,NA
RFC,RFC_TYPE,Type,varchar,NA
RFC,RFC_USE_CODE,Use Code,varchar,NA
RFC,RFC_USER,User,varchar,NA
RTMSG,RTM_MNC,NA,numeric,NA
RTMSG,RTM_PID,NA,numeric,NA
RTMSG,RTM_XML,NA,varchar,NA
SALECODE,SLC_CODE,Code,varchar,TRUE
SALECODE,SLC_CREATE_DATE,Create Date,datetime,NA
SALECODE,SLC_DESC,Desc,varchar,NA
SALECODE,SLC_INSTRUMENT_NUM,Instrument Identifier,numeric,TRUE
SALECODE,SLC_LAST_UPDATE,Last Update,datetime,NA
SALECODE,SLC_MNC,Mnc,numeric,TRUE
SALECODE,SLC_QUALIFIED,Qualified,varchar,NA
SALEHIST,SLH_TIME_ADJ_PRICE,Adjusted Price,numeric,NA
SALEHIST,SLH_TIME_ADJ_PRICE_2,Adjusted Price 2,numeric,NA
SALEHIST,SLH_CESP,CESP,numeric,NA
SALEHIST,SLH_CERTIFICATE,Certificate,varchar,NA
SALEHIST,SLH_CURRENT_OWNER,Current Owner,numeric,NA
SALEHIST,SLH_STATUS_DATE,Date Last Modified,datetime2,NA
SALEHIST,SLH_INTRNL_DATE,Date for index: ? is earliest,numeric,NA
SALEHIST,SLH_SALE_DATE,Date of Sale,datetime2,NA
SALEHIST,SLH_BOOK,Deed Book,varchar,NA
SALEHIST,SLH_DEED_DATE,Deed Date,datetime2,NA
SALEHIST,SLH_PAGE,Deed Page,varchar,NA
SALEHIST,SLH_DEED_TYPE,Deed Type,varchar,NA
SALEHIST,SLH_USER_FLAG1,Flag 1,numeric,NA
SALEHIST,SLH_USER_FLAG2,Flag 2,numeric,NA
SALEHIST,SLH_FUTURE,Future,numeric,NA
SALEHIST,SLH_IMPROVED,Improved,varchar,NA
SALEHIST,SLH_LINE_NUM,Line Num,numeric,TRUE
SALEHIST,SLH_MNC,Municipality,numeric,TRUE
SALEHIST,SLH_NOTES,Notes,varchar,NA
SALEHIST,SLH_QUALIFIED2,Qualified 2,varchar,NA
SALEHIST,SLH_QUALIFIED,Qualified?,varchar,NA
SALEHIST,SLH_RECORD_DATE,Record Date,datetime2,NA
SALEHIST,SLH_REFERENCE_NUM,Reference Num,varchar,NA
SALEHIST,SLH_PRICE,Sale Price,numeric,NA
SALEHIST,SLH_SALE_TYPE,Sale Type,varchar,NA
SALEHIST,SLH_CREATE_DATE,Slh_Create_Date,datetime,NA
SALEHIST,SLH_LAST_UPDATE,Slh_Last_Update,datetime,NA
SALEHIST,SLH_STAMP_RATE,Stamp Rate,numeric,NA
SALEHIST,SLH_STAMP_TAX,Stamp Tax,numeric,NA
SALEHIST,SLH_SUPERVISOR_ID,Supervisor Id,varchar,NA
SALEHIST,SLH_SUPERVISOR_REVIEWED,Supervisor Reviewed,numeric,NA
SALEHIST,SLH_USER1,User Field 1,varchar,NA
SALEHIST,SLH_USER2,User Field 2,varchar,NA
SALEHIST,SLH_USER3,User Field 3,varchar,NA
SALEHIST,SLH_USER4,User Field 4,varchar,NA
SALEHIST,SLH_USER5,User Field 5,varchar,NA
SALEHIST,SLH_USER6,User Field 6,varchar,NA
SALEHIST,SLH_USER7,User Field 7,varchar,NA
SALEHIST,SLH_INSTRUMENT,Validity Code,varchar,NA
SALEHIST,SLH_INSTRUMENT2,Validity Code 2,varchar,NA
SALEHIST,SLH_PID,Vision PID,numeric,TRUE
SALEHIST,SLH_MORTGAGE,NA,varchar,NA
SALEHIST,SLH_MORTGAGE_DESC,NA,varchar,NA
SALEHIST,SLH_SALESHIST_TRANSACTION,NA,varchar,NA
SALEHIST,SLH_USER_DESC1,NA,varchar,NA
SALEHIST,SLH_USER_DESC2,NA,varchar,NA
SALEHIST,SLH_LEGAL_OWNER,NA,numeric,NA
SALEHIST,SLH_PREV_LINE_NUM,NA,numeric,NA
SALEHIST,SLH_USER_DESC3,NA,varchar,NA
SALEHIST,SLH_USER_DESC4,NA,varchar,NA
SALEHIST,SLH_USER_DESC5,NA,varchar,NA
SALEHIST,SLH_USER_DESC6,NA,varchar,NA
SALEHIST,SLH_USER_DESC7,NA,varchar,NA
SALESANALYSISSETTINGS,SSU_ASSESSMENTHISTORYSAVENUMBER,Assessment History Save Number,numeric,NA
SALESANALYSISSETTINGS,SSU_COMP_FROMCLAUSE,Comp From Clause,varchar,NA
SALESANALYSISSETTINGS,SSU_COMP_WHERECLAUSE,Comp Where Clause,varchar,NA
SALESANALYSISSETTINGS,SSU_CONFIDENCE_INTERVAL,Confidence Interval,numeric,NA
SALESANALYSISSETTINGS,SSU_CREATE_DATE,Create Date,datetime,NA
SALESANALYSISSETTINGS,SSU_CURRENTVALUESAVENUMBER,Currentvaluesavenumber,numeric,NA
SALESANALYSISSETTINGS,SSU_USEOUTLIERS,Display Outliers Only,numeric,NA
SALESANALYSISSETTINGS,SSU_FILEINDEX,File Index,int,NA
SALESANALYSISSETTINGS,SSU_FILEPATH,File Path,varchar,NA
SALESANALYSISSETTINGS,SSU_FILEPREFIX,File Prefix,varchar,NA
SALESANALYSISSETTINGS,SSU_FROMLANDRESIDUALRATIO,From,numeric,NA
SALESANALYSISSETTINGS,SSU_FROMCLAUSE,From Clause,varchar,NA
SALESANALYSISSETTINGS,SSU_FROMSALEDATE,From Sale Date,datetime,NA
SALESANALYSISSETTINGS,SSU_LAST_UPDATE,Last Update,datetime,NA
SALESANALYSISSETTINGS,SSU_MNC,Mnc,numeric,NA
SALESANALYSISSETTINGS,SSU_PRIMARYGROUPING,Primary Grouping,varchar,NA
SALESANALYSISSETTINGS,SSU_SECONDARYGROUPING,Secondary Grouping,varchar,NA
SALESANALYSISSETTINGS,SSU_STATS,Stats Options,varchar,NA
SALESANALYSISSETTINGS,SSU_TOLANDRESIDUALRATIO,To,numeric,NA
SALESANALYSISSETTINGS,SSU_TOSALEDATE,To Sale Date,datetime,NA
SALESANALYSISSETTINGS,SSU_USEGLAAREA,Use GLA for Building Residual Calculations,numeric,NA
SALESANALYSISSETTINGS,SSU_USEMULTISALE,Use Multi Sale,numeric,NA
SALESANALYSISSETTINGS,SSU_USEPROPOSEDVALUES,Use Proposed Values,numeric,NA
SALESANALYSISSETTINGS,SSU_USETRENDEDPRICE,Use Trended Price,numeric,NA
SALESANALYSISSETTINGS,SSU_USETRENDEDPRICE_2,Use Trended Price 2,numeric,NA
SALESANALYSISSETTINGS,SSU_USERNAME,Username,varchar,NA
SALESANALYSISSETTINGS,SSU_USEVALIDITYCODE2,Validity Code 2,numeric,NA
SALESANALYSISSETTINGS,SSU_VALUE_SOURCE_CODE,Value Source Code,varchar,NA
SALESANALYSISSETTINGS,SSU_WHERECLAUSE,Where Clause,varchar,NA
SALESANALYSISSETTINGS,SSU_ASRFROMRATIO,NA,numeric,NA
SALESANALYSISSETTINGS,SSU_ASRTORATIO,NA,numeric,NA
SATREND,STD_TIME_ADJ_FACTOR,Adjustment Factor,numeric,NA
SATREND,STD_CODE,Code,varchar,TRUE
SATREND,STD_CREATE_DATE,Create Date,datetime,NA
SATREND,STD_ENDING_DATE,Ending Date,datetime2,TRUE
SATREND,STD_IS_COMPOUND,Is Compound,numeric,NA
SATREND,STD_LAST_UPDATE,Last Update,datetime,NA
SATREND,STD_MNC,Municipality,numeric,TRUE
SATREND,STD_TIME_ADJ_YEAR,Time Adj Year,numeric,NA
SITEIDX,SIX_LND_CLASS,Class,varchar,TRUE
SITEIDX,SIX_CREATE_DATE,Create Date,datetime,NA
SITEIDX,SIX_DESC,Description,varchar,NA
SITEIDX,SIX_INFLU_FACTOR,Influence Factor,numeric,NA
SITEIDX,SIX_LAST_UPDATE,Last Update,datetime,NA
SITEIDX,SIX_MNC,Municipality,numeric,TRUE
SITEIDX,SIX_PREV_CODE,Prev_Code,varchar,NA
SITEIDX,SIX_CODE,Site Index,varchar,TRUE
SITEIDX,SIX_MMC_DEFINED,Source,numeric,NA
SITEIDX,SIX_RECORD_STATUS,Status,varchar,NA
SITEIDX,SIX_STATUS_DATE,Status Date,datetime2,NA
SITEIDX,SIX_USE_SIZE_ADJ,Use Size Adj,numeric,NA
SIZADJ,ISZ_CREATE_DATE,Create Date,datetime,NA
SIZADJ,ISZ_FACTOR,Factor,numeric,NA
SIZADJ,ISZ_LAST_UPDATE,Last Update,datetime,NA
SIZADJ,ISZ_MNC,Mnc,numeric,TRUE
SIZADJ,ISZ_SIZE,Size,numeric,TRUE
SIZADJ,ISZ_TYPE,Type,varchar,TRUE
SIZADJ,ISZ_IS_HBUSE,NA,numeric,NA
SKETCH,SHP_BID,Bid,numeric,TRUE
SKETCH,SHP_CREATE_DATE,Create Date,datetime,NA
SKETCH,SHP_LAST_UPDATE,Last Update,datetime,NA
SKETCH,SHP_MNC,Mnc,numeric,TRUE
SKETCH,SHP_PID,Pid,numeric,TRUE
SKETCH,SHP_SKETCH_DATA,Sketch Data,xml,NA
SKETCH,SHP_SKETCH_DATA_BAL,Sketch Data Bal,varbinary,NA
SKETCH,SHP_APEX_FILENAME,NA,varchar,NA
SORTEDACCTNUMS,SL_ACCT_NUM,NA,varchar,NA
SORTEDACCTNUMS,GUID_COL,NA,varbinary,NA
SORTEDLOG,SL_ENTITY,NA,varchar,NA
SORTEDLOG,SL_MBLU_MAP,NA,varchar,NA
SORTEDLOG,SL_MBLU_BLOCK,NA,varchar,NA
SORTEDLOG,SL_MBLU_LOT,NA,varchar,NA
SORTEDLOG,SL_ACCT_NUM,NA,varchar,NA
SORTEDLOG,SL_BATCH_NUM,NA,varchar,NA
SORTEDLOG,SL_USER_ID,NA,varchar,NA
SORTEDLOG,SL_DATE_TIME,NA,datetime2,NA
SORTEDLOG,SL_ACCEPT_CODE,NA,varchar,NA
SORTEDLOG,SL_TABLE,NA,varchar,NA
SORTEDLOG,SL_FIELD,NA,varchar,NA
SORTEDLOG,SL_DESC,NA,varchar,NA
SORTEDLOG,SL_BATCH_NUM_2,NA,varchar,NA
SPCLCOND,CSC_CREATE_DATE,Create Date,datetime,NA
SPCLCOND,CSC_DESC,Description,varchar,NA
SPCLCOND,CSC_AFFECT,Effect On Pct Good,varchar,NA
SPCLCOND,CSC_LAST_UPDATE,Last Update,datetime,NA
SPCLCOND,CSC_MNC,Municipality,numeric,TRUE
SPCLCOND,CSC_PRV_CODE,Prev_Code,varchar,NA
SPCLCOND,CSC_MMC_DEFINED,Source,numeric,NA
SPCLCOND,CSC_CODE,Special Condition Code,varchar,TRUE
SPCLCOND,CSC_RECORD_STATUS,Status,varchar,NA
SPCLCOND,CSC_STATUS_DATE,Status Date,datetime2,NA
SPCLLUSE,SLU_CREATE_DATE,Create Date,datetime,NA
SPCLLUSE,SLU_LAND_USE,Land Use,varchar,TRUE
SPCLLUSE,SLU_LAST_UPDATE,Last Update,datetime,NA
SPCLLUSE,SLU_MAX_PRICE,Maxprice,numeric,NA
SPCLLUSE,SLU_MIN_PRICE,Minprice,numeric,NA
SPCLLUSE,SLU_MNC,Municipality,numeric,TRUE
SPCLLUSE,SLU_CODE,Special Use Code,varchar,TRUE
SPCLLUSE,SLU_DESC,Special Use Desc,varchar,NA
SPCLLUSE,SLU_SPCL_USE_PCT,Special Use Percent,numeric,NA
SPCLLUSE,SLU_SPCL_USE_VAL,Special Use Value,numeric,NA
SPECIAL_EDIT,SPL_CODE,Code,varchar,TRUE
SPECIAL_EDIT,SPL_CREATE_DATE,Create Date,datetime,NA
SPECIAL_EDIT,SPL_DESC,Desc,varchar,NA
SPECIAL_EDIT,SPL_EDIT,Edit,varchar,NA
SPECIAL_EDIT,SPL_LAST_UPDATE,Last Update,datetime,NA
SPECIAL_EDIT,SPL_MNC,Mnc,numeric,TRUE
SPECIAL_EDIT,SPL_TABLE,Table,varchar,NA
SPSSGROUP,SSG_CODE,Code,varchar,TRUE
SPSSGROUP,SSG_CREATE_DATE,Create Date,datetime,NA
SPSSGROUP,SSG_DATE_FROM,Date From,datetime2,NA
SPSSGROUP,SSG_DATE_TO,Date To,datetime2,NA
SPSSGROUP,SSG_DEP_VAR,Dep Var,varchar,NA
SPSSGROUP,SSG_DESC,Desc,varchar,NA
SPSSGROUP,SSG_IS_INVALID,Is Invalid,numeric,NA
SPSSGROUP,SSG_LAST_UPDATE,Last Update,datetime,NA
SPSSGROUP,SSG_MODEL_ID,Model Id,varchar,NA
SPSSGROUP,SSG_RUN_DATE,Run Date,datetime2,NA
SPSSGROUP,SSG_S1_ONLY,S1 Only,numeric,NA
SPSSGROUP,SSG_MNC,Ssg_Mnc,numeric,TRUE
SPSSGROUP,SSG_VAR_LIST,Var List,varchar,NA
SPSSGROUP,SSG_WHERE,Where,varchar,NA
STATDATA,STT_CODE,Code,varchar,TRUE
STATDATA,STT_CREATE_DATE,Create Date,datetime,NA
STATDATA,STT_DATA,Data,varchar,NA
STATDATA,STT_LAST_UPDATE,Last Update,datetime,NA
STATDATA,STT_MODEL_ID,Model Id,varchar,NA
STATDATA,STT_PID,Pid,numeric,TRUE
STATDATA,STT_MNC,Stt_Mnc,numeric,TRUE
STATGROUP,STG_BASE_PRICE,Base Price,numeric,NA
STATGROUP,STG_CODE,Code,varchar,TRUE
STATGROUP,STG_CREATE_DATE,Create Date,datetime,NA
STATGROUP,STG_DESC,Desc,varchar,NA
STATGROUP,STG_FULL_BATH_FIX,Full Bath Fix,numeric,NA
STATGROUP,STG_FUNCTION,Function,numeric,NA
STATGROUP,STG_HALF_BATH_FIX,Half Bath Fix,numeric,NA
STATGROUP,STG_LAST_UPDATE,Last Update,datetime,NA
STATGROUP,STG_MINUS_LND,Minus Lnd,numeric,NA
STATGROUP,STG_MNC,Stg_Mnc,numeric,TRUE
STATGROUP,STG_TYPE,Type,varchar,NA
STATGROUP,STG_XTRA_BATH_FIX,Xtra Bath Fix,numeric,NA
STATGROUP,STG_RESULT_TYPE,NA,numeric,NA
STATGROUP,STG_EQUATION_UID,NA,uniqueidentifier,NA
STATGROUP_20221110,STG_MNC,NA,numeric,NA
STATGROUP_20221110,STG_CODE,NA,varchar,NA
STATGROUP_20221110,STG_DESC,NA,varchar,NA
STATGROUP_20221110,STG_TYPE,NA,varchar,NA
STATGROUP_20221110,STG_BASE_PRICE,NA,numeric,NA
STATGROUP_20221110,STG_FULL_BATH_FIX,NA,numeric,NA
STATGROUP_20221110,STG_HALF_BATH_FIX,NA,numeric,NA
STATGROUP_20221110,STG_XTRA_BATH_FIX,NA,numeric,NA
STATGROUP_20221110,STG_MINUS_LND,NA,numeric,NA
STATGROUP_20221110,STG_FUNCTION,NA,numeric,NA
STATGROUP_20221110,STG_RESULT_TYPE,NA,numeric,NA
STATGROUP_20221110,STG_CREATE_DATE,NA,datetime,NA
STATGROUP_20221110,STG_LAST_UPDATE,NA,datetime,NA
STREETCODE,STC_MNC,NA,numeric,NA
STREETCODE,STC_CODE,NA,numeric,NA
STREETCODE,STC_NAME,NA,varchar,NA
STREETCODE,STC_BORO,NA,varchar,NA
STYLE,STY_AVE_CMRCL_WALL_HT,Ave Cmrcl Wall Height,numeric,NA
STYLE,STY_BASE_RATE,Base Rate,numeric,NA
STYLE,STY_CODE,Base Rate Code,varchar,TRUE
STYLE,STY_CAP_CODE,Cap Code,varchar,NA
STYLE,STY_IS_CMRCL,Commercial?,numeric,NA
STYLE,STY_IS_CONDO,Condo?,numeric,NA
STYLE,STY_CREATE_DATE,Create Date,datetime,NA
STYLE,STY_DFLT_MDL,Default Model,varchar,NA
STYLE,STY_DEPREC_TABLE,Depreciation Table,varchar,NA
STYLE,STY_DESC,Description,varchar,NA
STYLE,STY_DFLT_GIMGRM_ADJMNT,GIM/GRM Adjustment Amount,varchar,NA
STYLE,STY_DFLT_GIMGRM_APPROACH,GIM/GRM Approach,varchar,NA
STYLE,STY_DFLT_GIMGRM_CODE,GIM/GRM Code,varchar,NA
STYLE,STY_INCOME_CODE,Income Use Code,numeric,NA
STYLE,STY_IS_CONDO_MAIN,Is Condo Main,numeric,NA
STYLE,STY_IS_RES,Is Res,numeric,NA
STYLE,STY_IS_VACANT,Is Vacant,numeric,NA
STYLE,STY_LAST_UPDATE,Last Update,datetime,NA
STYLE,STY_MAX_SIZ_ADJ,Max Siz Adj,numeric,NA
STYLE,STY_MAX_STORIES,Max Stories,numeric,NA
STYLE,STY_MIN_STORIES,Min Stories,numeric,NA
STYLE,STY_MNC,Municipality,numeric,TRUE
STYLE,STY_PRV_CODE,Prev_Code,varchar,NA
STYLE,STY_SIZE_ADJ,Size Adj,varchar,NA
STYLE,STY_SIZ_ADJ_PCT,Size Adj Pct,numeric,NA
STYLE,STY_MMC_DEFINED,Source,numeric,NA
STYLE,STY_RECORD_STATUS,Status,varchar,NA
STYLE,STY_STATUS_DATE,Status Date,datetime2,NA
STYLE,STY_STD_SIZ,Std Siz,numeric,NA
STYLE,STY_STD_WALL_HEIGHT,Std Wall Height,numeric,NA
STYLE,STY_WALL_HEIGHT_ADJ,Wall Height Adj,numeric,NA
SUBAREA,SUB_BID,Av Internal Building Id,numeric,TRUE
SUBAREA,SUB_CREATE_DATE,Create Date,datetime,NA
SUBAREA,SUB_DESC,Description,varchar,NA
SUBAREA,SUB_AREA_EFFECTIVE,Effective Area,float,NA
SUBAREA,SUB_AREA_GROSS,Gross Area,numeric,NA
SUBAREA,SUB_INC_UNITS,Income Units,numeric,NA
SUBAREA,SUB_LAST_UPDATE,Last Update,datetime,NA
SUBAREA,SUB_AREA_LIVING,Living Area,numeric,NA
