"","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMNS","COLUMN_NAMES","PREFIX","first_col","PRIMARY_KEYS"
"4151","IAS","IAS","REMISS_NYC",81,"USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, ZIP2, ZIP1, ADDR3, ADDR2, ADDR1, UNITNO, UNITDESC, POSTALCODE, COUNTRY, STATECODE, CITYNAME, ADRSUF2, ADRSUF, ADRSTR, ADRDIR, ADRADD, ADRGRID, ADRNO, ADDRTYPE, NAME2, NAME1, AGENT, MAILFLAG, CALCSTAT, LTR_DATE, JE_DATE, SOURCE, COMNT, LTR_STAT, JE_STAT, COOP_APTS, EXCODE_TRG, OTHER_DESC, SUBFLG10, SUBFLG9, SUBFLG8, SUBFLG7, SUBFLG6, SUBFLG5, SUBFLG4, SUBFLG3, SUBFLG2, SUBFLG1, REM_DATE, WEN_CREATE, WHO_CREATE, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, CASENO, TRKNO, PARID, JUR, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, UDATE10, UDATE9, UDATE8, UDATE7, UDATE6, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1",NA,NA,NA
"4152","IAS","IAS","REMISS_NYCL",8,"TRKNO, JUR, ADDR1, NAME2, ADDR2, PARID, ADDR3, NAME1",NA,NA,NA
"4153","IAS","IAS","REMISS_NYC_ALL",81,"USER8, UDATE7, CITYNAME, JUR, SUBFLG2, ZIP1, ADDR3, EXCODE_TRG, ADRNO, SUBFLG7, DEACTIVAT, SOURCE, CUR, WEN, POSTALCODE, ADRDIR, ADDRTYPE, WENCALC, WHO_CREATE, SUBFLG6, WEN_CREATE, SUBFLG3, SUBFLG8, SUBFLG4, USER2, UDATE9, UPD_STATUS, UNITDESC, SUBFLG5, USER7, JE_STAT, TRKNO, NAME2, UDATE1, LTR_DATE, ADRGRID, JE_DATE, UDATE8, UDATE4, ADDR2, IASW_ID, UDATE2, ADRSTR, WHO, ADDR1, UNITNO, USER5, UDATE5, OTHER_DESC, STATECODE, SUBFLG1, ZIP2, CALCSTAT, ADRADD, USER9, TRANS_ID, COMNT, REM_DATE, UDATE6, CASENO, MAILFLAG, SUBFLG10, LTR_STAT, USER4, ADRSUF2, AGENT, USER3, UDATE10, SEQ, WHOCALC, USER6, ADRSUF, COUNTRY, NAME1, USER1, SUBFLG9, USER10, STATUS, UDATE3, PARID, COOP_APTS",NA,NA,NA
"4154","IAS","IAS","REMISS_NYC_HIST",81,"WEN, WHO, CUR, SEQ, CASENO, TRKNO, PARID, JUR, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, UDATE10, UDATE9, UDATE8, UDATE7, UDATE6, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, ZIP2, ZIP1, ADDR3, ADDR2, ADDR1, UNITNO, UNITDESC, POSTALCODE, COUNTRY, STATECODE, CITYNAME, ADRSUF2, ADRSUF, ADRSTR, ADRDIR, ADRADD, ADRGRID, ADRNO, ADDRTYPE, NAME2, NAME1, AGENT, MAILFLAG, CALCSTAT, LTR_DATE, JE_DATE, SOURCE, COMNT, LTR_STAT, JE_STAT, COOP_APTS, EXCODE_TRG, OTHER_DESC, SUBFLG10, SUBFLG9, SUBFLG8, SUBFLG7, SUBFLG6, SUBFLG5, SUBFLG4, SUBFLG3, SUBFLG2, SUBFLG1, REM_DATE, WEN_CREATE, WHO_CREATE, STATUS, WENCALC, WHOCALC",NA,NA,NA
"4155","IAS","IAS","REMISS_NYC_IASW",81,"DEACTIVAT, UDATE10, UDATE9, UDATE8, UDATE7, UDATE6, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, ZIP2, ZIP1, ADDR3, ADDR2, ADDR1, UNITNO, UNITDESC, POSTALCODE, COUNTRY, STATECODE, CITYNAME, ADRSUF2, ADRSUF, ADRSTR, ADRDIR, ADRADD, ADRGRID, ADRNO, ADDRTYPE, NAME2, NAME1, AGENT, MAILFLAG, CALCSTAT, LTR_DATE, JE_DATE, SOURCE, COMNT, LTR_STAT, JE_STAT, COOP_APTS, EXCODE_TRG, OTHER_DESC, SUBFLG10, SUBFLG9, SUBFLG8, SUBFLG7, SUBFLG6, SUBFLG5, SUBFLG4, SUBFLG3, SUBFLG2, SUBFLG1, REM_DATE, WEN_CREATE, WHO_CREATE, STATUS, WENCALC, IASW_ID, WHOCALC, WEN, WHO, CUR, SEQ, CASENO, TRKNO, PARID, JUR, UPD_STATUS, TRANS_ID",NA,NA,NA
"4156","IAS","IAS","REMIT",24,"WRITEFLG, SETTLEFLAG, FORM, PRIORYR, EFFDATE, AMOUNT, CYCLE, CODE, PROCDATE, PROCNAME, STUB, DISTTYPE, DISTCODE, PROJNO, VALCLASS, ROLLTYPE, TAXYR, PARID, JUR, UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO",NA,NA,NA
"4157","IAS","IAS","REMIT_IASW",24,"UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, WRITEFLG, SETTLEFLAG, FORM, PRIORYR, EFFDATE, AMOUNT, CYCLE, CODE, PROCDATE, PROCNAME, STUB, DISTTYPE, DISTCODE, PROJNO, VALCLASS, ROLLTYPE, TAXYR, PARID, JUR",NA,NA,NA
"4158","IAS","IAS","RENO",21,"UPD_STATUS, DEACTIVAT, TRANS_ID, IASW_ID, WEN, WHO, CUR, SALEKEY, QUANTITY, RENOYR, SEQ, RENOID, CARD, TAXYR, PARID, JUR, USER1, USER2, USER3, USER4, USER5",NA,NA,NA
"4159","IAS","IAS","RENOCONF",12,"WEN, WHO, SECONDARY_WGT, WEIGHT, BASE_POINT, DETAIL, TYPE, CATEGORY, TAXYR, RENOID, JUR, IASW_ID",NA,NA,NA
"4160","IAS","IAS","RENOCONFBRK",9,"IASW_ID, WEN, WHO, CONDO_MIN_POINT, MIN_POINT, DESCR, TAXYR, CODE, JUR",NA,NA,NA
"4161","IAS","IAS","RENOCONFBRK_AUD",11,"IASW_ID, WEN, WHO, CONDO_MIN_POINT, MIN_POINT, DESCR, TAXYR, CODE, JUR, AUD_SEQ, AUD_OP",NA,NA,NA
"4162","IAS","IAS","RENOCONF_AUD",14,"IASW_ID, WEN, WHO, SECONDARY_WGT, WEIGHT, BASE_POINT, DETAIL, TYPE, CATEGORY, TAXYR, RENOID, JUR, AUD_SEQ, AUD_OP",NA,NA,NA
"4163","IAS","IAS","RENO_ALL",21,"WHO, PARID, USER1, QUANTITY, USER5, IASW_ID, RENOYR, USER2, CUR, SEQ, SALEKEY, DEACTIVAT, USER4, WEN, TRANS_ID, RENOID, UPD_STATUS, JUR, USER3, CARD, TAXYR",NA,NA,NA
"4164","IAS","IAS","RENO_HIST",21,"UPD_STATUS, DEACTIVAT, TRANS_ID, IASW_ID, WEN, WHO, CUR, SALEKEY, QUANTITY, RENOYR, SEQ, RENOID, CARD, TAXYR, PARID, JUR, USER1, USER2, USER3, USER4, USER5",NA,NA,NA
"4165","IAS","IAS","RENO_IASW",21,"IASW_ID, WEN, WHO, CUR, SALEKEY, QUANTITY, RENOYR, SEQ, RENOID, CARD, TAXYR, PARID, JUR, UPD_STATUS, DEACTIVAT, TRANS_ID, USER1, USER2, USER3, USER4, USER5",NA,NA,NA
"4166","IAS","IAS","RENO_SALE",21,"UPD_STATUS, DEACTIVAT, TRANS_ID, IASW_ID, WEN, WHO, CUR, SALEKEY, QUANTITY, RENOYR, SEQ, RENOID, CARD, TAXYR, PARID, JUR, USER1, USER2, USER3, USER4, USER5",NA,NA,NA
"4167","IAS","IAS","RENO_SALE_IASW",21,"UPD_STATUS, DEACTIVAT, TRANS_ID, IASW_ID, WEN, WHO, CUR, SALEKEY, QUANTITY, RENOYR, SEQ, RENOID, CARD, TAXYR, PARID, JUR, USER1, USER2, USER3, USER4, USER5",NA,NA,NA
"4168","IAS","IAS","RESCAN",15,"WEN, WHO, LOAD_STATUS, POSTREAS, POSTFLG, TOTFLG, PAYTYPE, SEQ, BATCH, EFFDATE, AMOUNT, STUB, TAXYR, PARID, JUR",NA,NA,NA
"4169","IAS","IAS","RESFEAT",31,"AREA_SQM, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CONVFEAT, NOTE1, CHGRSN, PRICE, PCTCOMP, RATEOVR, RATE, GRDFACT, GRADE, PCT, UNITS, AREA, CODE, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR",NA,NA,NA
"4170","IAS","IAS","RESFEAT_ALL",31,"SEQ, AREA_SQM, PCT, WHOCALC, NOTE1, JUR, DEACTIVAT, PCTCOMP, TRANS_ID, IASW_ID, AREA, UNITS, PRICE, CARD, GRDFACT, PARID, UPD_STATUS, CONVFEAT, CHGRSN, STATUS, SALEKEY, TAXYR, GRADE, WHO, LLINE, WEN, CODE, CUR, RATEOVR, RATE, WENCALC",NA,NA,NA
"4171","IAS","IAS","RESFEAT_HIST",31,"AREA_SQM, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CONVFEAT, NOTE1, CHGRSN, PRICE, PCTCOMP, RATEOVR, RATE, GRDFACT, GRADE, PCT, UNITS, AREA, CODE, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR",NA,NA,NA
"4172","IAS","IAS","RESFEAT_IASW",31,"LLINE, TAXYR, CARD, PARID, JUR, AREA_SQM, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CONVFEAT, NOTE1, CHGRSN, PRICE, PCTCOMP, RATEOVR, RATE, GRDFACT, GRADE, PCT, UNITS, AREA, CODE, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ",NA,NA,NA
"4173","IAS","IAS","RESFEAT_ROLL",32,"AREA_SQM, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CONVFEAT, NOTE1, CHGRSN, PRICE, PCTCOMP, RATEOVR, RATE, GRDFACT, GRADE, PCT, UNITS, AREA, CODE, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, PROCID",NA,NA,NA
"4174","IAS","IAS","RESFEAT_ROLL_ARC",32,"WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, PROCID, AREA_SQM, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CONVFEAT, NOTE1, CHGRSN, PRICE, PCTCOMP, RATEOVR, RATE, GRDFACT, GRADE, PCT, UNITS, AREA, CODE, STATUS",NA,NA,NA
"4175","IAS","IAS","RESFEAT_SALE",31,"AREA_SQM, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CONVFEAT, NOTE1, CHGRSN, PRICE, PCTCOMP, RATEOVR, RATE, GRDFACT, GRADE, PCT, UNITS, AREA, CODE, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR",NA,NA,NA
"4176","IAS","IAS","RESFEAT_SALE_IASW",31,"AREA_SQM, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CONVFEAT, NOTE1, CHGRSN, PRICE, PCTCOMP, RATEOVR, RATE, GRDFACT, GRADE, PCT, UNITS, AREA, CODE, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR",NA,NA,NA
"4177","IAS","IAS","RESF_2021_LOOKUP",12,"PROJNO, CODE, AMOUNT, PERIODBEGINDATE, ACCOUNTID, ACCOUNTTYPE, LOT, BLOCK, BOROUGH, BBL, PERIOD_ID, UNIQUE1",NA,NA,NA
"4178","IAS","IAS","RESF_OPEN_PERIOD_2021",14,"DUPKEY2, PERLIENID, PERPERIODID, KEY2, KEY1, PROJNO, CODE, STATUS, AMOUNT, PERIOD_BEGIN_DATE, ACCOUNT_ID, ACCOUNT_TYPE, SOLD_ON_DATE, BBL",NA,NA,NA
"4179","IAS","IAS","RESF_RECON",11,"PERIODAMOUNT, PERIODACCOUNT, PERIODTYPECODE, PERIODBEGINDATE, SALEDATE, LOT, BLOCK, BOROUGH, LP_LIEN_ID, LP_PERIOD_ID, BBL",NA,NA,NA
"4180","IAS","IAS","RESTORE_MCI",232,"TOT48, TOT47, TOT46, TOT45, TOT44, TOT43, TOT42, TOT41, TOT40, TOT39, TOT38, TOT37, TOT36, TOT35, TOT34, TOT33, TOT32, TOT31, TOT30, TOT29, TOT28, TOT27, TOT26, TOT25, TOT24, TOT23, TOT22, TOT21, TOT49, TOT20, TOT19, TOT18, TOT17, TOT16, TOT15, TOT14, TOT13, TOT12, TOT11, TOT10, TOT09, TOT08, TOT07, TOT06, TOT05, TOT04, TOT03, TOT02, TOT01, CYENDDT, CYBEGDT, UDATE10, UDATE9, UDATE8, UDATE7, UDATE6, COOPID, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USERVAL20, USERVAL19, USERVAL18, USERVAL17, USERVAL16, USERVAL15, USERVAL14, USERVAL13, USERVAL12, USERVAL11, USERVAL10, USERVAL9, USERVAL8, USERVAL7, USERVAL6, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER20, USER19, USER18, USER17, USER16, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NOTE2, NOTE1, VAL50, VAL49, VAL48, VAL47, VAL46, VAL45, VAL44, VAL43, VAL42, VAL41, VAL40, VAL39, VAL38, VAL37, VAL36, VAL35, VAL34, VAL33, VAL32, VAL31, VAL30, VAL29, VAL28, VAL27, VAL26, VAL25, VAL24, VAL23, VAL22, VAL21, VAL20, VAL19, VAL18, VAL17, VAL16, VAL15, VAL14, VAL13, VAL12, VAL11, VAL10, VAL09, VAL08, YRENDDT, YRBEGDT, APPSTAT, NO_YEARS, APPSEQ, COOPUNITKEY, UNIT, BLDGNO, CASENO, TCSUBCODE, TCCODE, STATUS, PROCDATE, PROCNAME, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, PARID, TAXYR, JUR, VAL07, VAL06, VAL05, VAL04, VAL03, VAL02, VAL01, OVRVAL50, OVRVAL49, OVRVAL48, OVRVAL47, OVRVAL46, OVRVAL45, OVRVAL44, OVRVAL43, OVRVAL42, OVRVAL41, OVRVAL40, OVRVAL39, OVRVAL38, OVRVAL37, OVRVAL36, OVRVAL35, OVRVAL34, OVRVAL33, OVRVAL32, OVRVAL31, OVRVAL30, OVRVAL29, OVRVAL28, OVRVAL27, OVRVAL26, OVRVAL25, OVRVAL24, OVRVAL23, OVRVAL22, OVRVAL21, OVRVAL20, OVRVAL19, OVRVAL18, OVRVAL17, OVRVAL16, OVRVAL15, OVRVAL14, OVRVAL13, OVRVAL12, OVRVAL11, OVRVAL10, OVRVAL09, OVRVAL08, OVRVAL07, OVRVAL06, OVRVAL05, OVRVAL04, OVRVAL03, OVRVAL02, OVRVAL01, TOT50",NA,NA,NA
"4181","IAS","IAS","RESTORE_MCI_DET",54,"LINENO, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, UDATE10, UDATE9, UDATE8, UDATE7, UDATE6, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USERVAL10, USERVAL9, USERVAL8, USERVAL7, USERVAL6, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, APTAXCREDIT, TAXCREDIT, OVRVAL, OVERRIDE, ROLLTYPE, PROCDATE, PROCNAME, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, TCSUBCODE, TCCODE, PARID, TAXYR, JUR",NA,NA,NA
"4182","IAS","IAS","RETRANS",194,"UDATE2, UDATE1, USER35, USER34, USER33, USER32, USER31, USER30, USER29, USER28, USER27, USER26, USER25, USER24, USER23, USER22, USER21, NOTE15, NOTE14, NOTE13, NOTE12, NOTE11, NOTE10, NOTE9, NOTE8, NOTE7, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, SALES_INSERT, OWNER_UPDATE, SALEKEY, ASMT, USER20, USER19, USER18, USER17, USER16, USER15, USER14, SADDRTYPE, SELLER2, SELLER1, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, TAXYR, PARID, JUR, RECORDNO, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NOTE6, NOTE5, NOTE4, NOTE3, NOTE2, NOTE1, NOPAR, ASR, OWNNUM, OWNTYPE4, OWNTYPE3, OWNTYPE2, OWNTYPE1, STEB, MKTVALID, SALEVAL, SALETYPE, SOURCE, TRANSFER_TYPE, CLERKFILENO, TAXDUE, TAXABLE, LIENS, PERFMV, ESTFMV, SALEPRICE, DEEDPAGE, DEEDBOOK, SALE_DATE, INTENDUSE, PLATPAGE, PLATBOOK, RECORD_DATE, SUBLOTBLK, LANDLOT, DISTRICT, ACRES, MAP_PARCEL, LCITY, LADDR2, LCOUNTY, LUNITNO, LUNITDESC, LADRSUF2, LADRSUF, LADRSTR, LADRDIR, LADRADD, LADRNO, BCOUNTRY, BPOSTALCODE, BZIP2, BZIP1, BSTATE, BCITY, BADDR3, BADDR2, BADDR1, BUNITNO, BUNITDESC, BADRSUF2, BADRSUF, BADRSTR, BADRDIR, BADRADD, BADRNO, BADDRTYPE, BUYER2, BUYER1, SCOUNTRY, SPOSTALCODE, SZIP2, SZIP1, SSTATE, SCITY, SADDR3, SADDR2, SADDR1, SUNITNO, SUNITDESC, SADRSUF2, INSTRTYP, INSTRUNO, USER40, USER39, USER38, USER37, USER36, USERVAL20, USERVAL19, USERVAL18, USERVAL17, USERVAL16, USERVAL15, USERVAL14, USERVAL13, USERVAL12, USERVAL11, USERVAL10, USERVAL9, USERVAL8, USERVAL7, USERVAL6, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, UDATE15, UDATE14, UDATE13, UDATE12, UDATE11, UDATE10, UDATE9, UDATE8, UDATE7, UDATE6, UDATE5, UDATE4, UDATE3, SADRSUF, SADRSTR, SADRDIR, SADRADD, SADRNO",NA,NA,NA
"4183","IAS","IAS","RETRANSL",200,"OWNER_UPDATE, USER13, TAXYR, USERVAL2, SALES_INSERT, MKTVALID, SADRNO, UDATE6, NOTE10, OWNNUM, BADRSUF, USER24, SELLER2, NOTE2, BPADDR3, LADRNO, UPD_STATUS, OWNTYPE1, NOTE11, UDATE5, UDATE13, BADDRTYPE, UDATE4, UDATE8, SPADDR3, OWNTYPE3, BPADDR2, SALE_DATE, LADRADD, IASW_ID, BZIP2, USER29, USERVAL9, SELLER1, SPADDR1, USER38, OWNTYPE2, UDATE11, SCITY, STATUS, SADDRTYPE, STEB, USERVAL14, USER34, WHOCALC, USER27, USERVAL5, PLATPAGE, USERVAL10, USER28, NOTE4, SUNITNO, PLATBOOK, USER15, BADRSUF2, USER18, LADRDIR, SADRSUF2, USER25, BADDR3, USER22, ESTFMV, USER2, BUYER2, SALETYPE, TAXDUE, USER40, BCITY, USER30, NOTE3, DEACTIVAT, USER16, UDATE12, USER6, USERVAL20, USER20, PARID, INTENDUSE, LANDLOT, USER8, SZIP2, NOPAR, UDATE14, USER9, BUNITDESC, WHO, SADRDIR, USER31, BADDR1, BADRDIR, USER26, SALEPRICE, NOTE8, NOTE1, LIENS, USER4, RECORDNO, BPOSTALCODE, SUBLOTBLK, USER10, LADDR2, SOURCE, MAP_PARCEL, UDATE9, ASR, UDATE15, LADRSUF2, ASMT, USER23, OWNTYPE4, USER7, NOTE6, USER17, INSTRUNO, SADDR3, ACRES, LADRSUF, LADRSTR, NOTE12, BADRNO, USER11, USERVAL7, SADDR2, USER37, INSTRTYP, CUR, NOTE5, LUNITDESC, USER3, UDATE1, LCITY, NOTE14, CLERKFILENO, USER21, USERVAL19, USERVAL12, USERVAL13, BADRSTR, NOTE13, SALEVAL, NOTE7, USER32, TRANSFER_TYPE, SUNITDESC, SADRADD, USER35, SALEKEY, USER33, BADRADD, UDATE3, USER39, JUR, SCOUNTRY, NOTE15, USERVAL17, WENCALC, SZIP1, RECORD_DATE, BZIP1, USERVAL1, USER36, BADDR2, LUNITNO, LCOUNTY, USER12, WEN, SSTATE, USER19, SADRSUF, DISTRICT, USERVAL3, SADRSTR, USERVAL18, USER14, USERVAL16, BCOUNTRY, SPADDR2, DEEDPAGE, UDATE10, TRANS_ID, USERVAL4, UDATE2, BSTATE, USERVAL6, USER1, UDATE7, SPOSTALCODE, BUNITNO, TAXABLE, USER5, SEQ, NOTE9, PERFMV, BUYER1, DEEDBOOK, USERVAL8, USERVAL15, USERVAL11, BPADDR1, SADDR1",NA,NA,NA
"4184","IAS","IAS","RETRANS_ALL",194,"UDATE9, USERVAL17, SPOSTALCODE, USERVAL6, USER12, OWNNUM, UPD_STATUS, OWNTYPE4, NOTE4, NOTE6, TAXDUE, LADRSUF2, USER33, CLERKFILENO, USER20, SADRSUF2, USER11, UDATE6, USER21, BUYER2, USER4, SUBLOTBLK, USER34, BZIP1, INSTRUNO, BADRNO, BUYER1, SALE_DATE, BUNITDESC, SADRDIR, USERVAL14, SSTATE, UDATE14, WENCALC, USERVAL5, BCOUNTRY, SZIP1, BZIP2, USER18, SOURCE, NOTE1, USER38, PLATBOOK, USER25, USER6, LUNITNO, USER8, USER1, USERVAL15, NOTE14, USERVAL19, USER35, MAP_PARCEL, USER16, SALEPRICE, ACRES, RECORDNO, DEACTIVAT, LADDR2, SADRSTR, NOTE3, NOTE8, USERVAL16, UDATE13, LIENS, NOTE5, USERVAL8, STATUS, UDATE8, BADRSUF, SADRADD, TAXABLE, SADRNO, DEEDPAGE, USER2, SUNITDESC, USER40, SADDRTYPE, CUR, DISTRICT, SALEKEY, PLATPAGE, ESTFMV, UDATE4, LCOUNTY, SUNITNO, UDATE3, USER10, NOTE11, ASMT, NOTE9, BCITY, BUNITNO, OWNTYPE1, NOTE13, LADRDIR, USERVAL9, LCITY, USER39, TAXYR, SADRSUF, BADDR1, USER31, SELLER2, BADDR3, BADRDIR, SALETYPE, USERVAL12, SALEVAL, USER29, USER37, USERVAL10, USER7, DEEDBOOK, USER26, BSTATE, UDATE5, WHOCALC, USER30, USERVAL13, BADRADD, WEN, SALES_INSERT, UDATE12, BADDR2, UDATE7, BADDRTYPE, USERVAL7, JUR, RECORD_DATE, USER9, USER17, IASW_ID, SADDR3, TRANSFER_TYPE, LANDLOT, SADDR1, UDATE10, UDATE15, UDATE11, MKTVALID, SZIP2, USERVAL1, LADRSTR, USER13, USERVAL2, USER3, WHO, SADDR2, UDATE2, USER15, USER5, USER24, PARID, USER28, SCITY, LADRADD, USERVAL3, BADRSTR, NOTE10, OWNTYPE3, USERVAL11, USER36, BADRSUF2, NOTE12, SELLER1, USERVAL20, USER23, LADRNO, USERVAL4, USER22, LUNITDESC, OWNER_UPDATE, ASR, OWNTYPE2, SCOUNTRY, STEB, TRANS_ID, UDATE1, USER19, NOPAR, USER32, NOTE7, LADRSUF, NOTE2, INTENDUSE, PERFMV, BPOSTALCODE, INSTRTYP, SEQ, USER14, NOTE15, USER27, USERVAL18",NA,NA,NA
"4185","IAS","IAS","RETRANS_HIST",194,"NOTE15, NOTE14, NOTE13, NOTE12, NOTE11, NOTE10, NOTE9, NOTE8, NOTE7, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, SALES_INSERT, RECORDNO, OWNER_UPDATE, SALEKEY, ASMT, USER20, USER19, USER18, USER17, USER16, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, NOTE6, NOTE5, NOTE4, NOTE3, NOTE2, NOTE1, NOPAR, ASR, OWNNUM, OWNTYPE4, OWNTYPE3, OWNTYPE2, OWNTYPE1, STEB, MKTVALID, SALEVAL, SALETYPE, SOURCE, TRANSFER_TYPE, CLERKFILENO, TAXDUE, TAXABLE, LIENS, PERFMV, ESTFMV, SALEPRICE, DEEDPAGE, DEEDBOOK, SALE_DATE, INTENDUSE, PLATPAGE, PLATBOOK, RECORD_DATE, SUBLOTBLK, LANDLOT, DISTRICT, ACRES, MAP_PARCEL, LCITY, LADDR2, LCOUNTY, LUNITNO, LUNITDESC, LADRSUF2, LADRSUF, LADRSTR, LADRDIR, LADRADD, LADRNO, BCOUNTRY, BPOSTALCODE, BZIP2, BZIP1, BSTATE, BCITY, BADDR3, BADDR2, BADDR1, BUNITNO, BUNITDESC, BADRSUF2, BADRSUF, BADRSTR, BADRDIR, BADRADD, BADRNO, BADDRTYPE, INSTRTYP, INSTRUNO, USER40, USER39, USER38, USER37, USER36, USERVAL20, USERVAL19, USERVAL18, USERVAL17, USERVAL16, USERVAL15, USERVAL14, USERVAL13, USERVAL12, USERVAL11, USERVAL10, USERVAL9, USERVAL8, USERVAL7, USERVAL6, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, UDATE15, UDATE14, UDATE13, UDATE12, UDATE11, UDATE10, UDATE9, UDATE8, UDATE7, UDATE6, UDATE5, UDATE4, UDATE3, UDATE2, UDATE1, USER35, USER34, USER33, USER32, USER31, USER30, USER29, USER28, USER27, USER26, USER25, USER24, USER23, USER22, USER21, BUYER2, BUYER1, SCOUNTRY, SPOSTALCODE, SZIP2, SZIP1, SSTATE, SCITY, SADDR3, SADDR2, SADDR1, SUNITNO, SUNITDESC, SADRSUF2, SADRSUF, SADRSTR, SADRDIR, SADRADD, SADRNO, SADDRTYPE, SELLER2, SELLER1, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, TAXYR, PARID, JUR",NA,NA,NA
