"","DATABASE","SCHEMA","TABLE_NAME","PREFIX","COLS","RECORDS","PRIMARY_KEYS"
"3581","IAS","IAS","INF_ADJCYCL",,15,,
"3582","IAS","IAS","INF_ADJCYCLBYPYMTTYPE",,16,,
"3583","IAS","IAS","INF_ADJCYCL_PAYSUM",,22,,
"3584","IAS","IAS","INF_ADJDET",,31,,
"3585","IAS","IAS","INF_ADJDET_EFFDATE",,30,,
"3586","IAS","IAS","INF_ADJDET_PAYSUM",,36,,
"3587","IAS","IAS","INF_ADJDET_PAYVIEW",,31,,
"3588","IAS","IAS","INTERIMPA",,91,,
"3589","IAS","IAS","INTERROR",,5,,
"3590","IAS","IAS","INTPENFLY",,24,,
"3591","IAS","IAS","INTPENFLY_EXPNYC",,15,,
"3592","IAS","IAS","INTSCHED",,23,,
"3593","IAS","IAS","INTSCHED_AUD",,25,,
"3594","IAS","IAS","INTSCHED_BKUP_02222017",,20,,
"3595","IAS","IAS","INTSCHED_BK_072024",,23,,
"3596","IAS","IAS","INTSCHED_LC",,23,,
"3597","IAS","IAS","JLS",,6,,
"3598","IAS","IAS","JM_1014240001_10643721",,61,,
"3599","IAS","IAS","JM_1014240001_10643773",,61,,
"3600","IAS","IAS","JM_1019501101_1019501124",,53,,
"3601","IAS","IAS","JM_5065170013",,53,,
"3602","IAS","IAS","JM_A51_2026530059",,53,,
"3603","IAS","IAS","JM_ADJUST_1019500001",,53,,
"3604","IAS","IAS","JM_ADJUST_1019587503",,53,,
"3605","IAS","IAS","JM_ADJUST_2032560048",,53,,
"3606","IAS","IAS","JM_ADJUST_3020000020",,53,,
"3607","IAS","IAS","JM_ADJUST_3030290075",,53,,
"3608","IAS","IAS","JM_ADJUST_3032730006",,53,,
"3609","IAS","IAS","JM_ADJUST_3043630036",,53,,
"3610","IAS","IAS","JM_ADJUST_3067660092",,53,,
"3611","IAS","IAS","JM_ADJUST_4097620010",,53,,
"3612","IAS","IAS","JM_BID_1012920008",,53,,
"3613","IAS","IAS","JM_BKUP_ADJ_4012190032",,52,,
"3614","IAS","IAS","JM_BKUP_PRTX_4012190032",,32,,
"3615","IAS","IAS","JM_CHRG_CODES",,8,,
"3616","IAS","IAS","JM_COOP_CITY_ADJUST",,7,,
"3617","IAS","IAS","JM_DEFTAX_0101_TOTAL",,4,,
"3618","IAS","IAS","JM_DEFTAX_COOP_PARID",,5,,
"3619","IAS","IAS","JM_DROP_LOT_TEMP",,8,,
"3620","IAS","IAS","JM_DSC_TEMP",,3,,
"3621","IAS","IAS","JM_ICAP_TEMP_TABLE",,6,,
"3622","IAS","IAS","JM_INB_3055170039",,53,,
"3623","IAS","IAS","JM_INB_3055170039A",,53,,
"3624","IAS","IAS","JM_INTAKEFORM257_DEFTAX",,4,,
"3625","IAS","IAS","JM_INTAKEFORM306_DEFTAX",,4,,
"3626","IAS","IAS","JM_PYMTSEQ_DUP",,2,,
"3627","IAS","IAS","JM_PYMTS_4021010016",,61,,
"3628","IAS","IAS","JM_REFUND_TEMP",,3,,
"3629","IAS","IAS","JM_REFUND_TEMP1",,3,,
"3630","IAS","IAS","JM_RST_DEC_SHORT",,5,,
"3631","IAS","IAS","JM_RST_JAN_SHORT",,5,,
"3632","IAS","IAS","JM_TAX_1012611010",,53,,
"3633","IAS","IAS","JM_TAX_1013850017",,53,,
"3634","IAS","IAS","JM_TAX_2026530059",,53,,
"3635","IAS","IAS","JM_TAX_3011280001",,53,,
"3636","IAS","IAS","JM_TEMP_070122",,2,,
"3637","IAS","IAS","JM_TEMP_070622",,2,,
"3638","IAS","IAS","JM_TEMP_070722",,2,,
"3639","IAS","IAS","JM_TEMP_1005820043",,53,,
"3640","IAS","IAS","JM_TEMP_1008860036",,53,,
"3641","IAS","IAS","JM_TEMP_4050101201",,4,,
"3642","IAS","IAS","JM_TEMP_ADJUST_03152023",,53,,
"3643","IAS","IAS","JM_TEMP_ADJUST_1002391001",,53,,
"3644","IAS","IAS","JM_TEMP_ADJUST_1010431153",,53,,
"3645","IAS","IAS","JM_TEMP_ADJUST_1019310006",,53,,
"3646","IAS","IAS","JM_TEMP_ADJUST_1019310006A",,53,,
"3647","IAS","IAS","JM_TEMP_ADJUST_1019310006B",,53,,
"3648","IAS","IAS","JM_TEMP_ADJUST_1019310006D",,53,,
"3649","IAS","IAS","JM_TEMP_ADJUST_3050620026",,53,,
"3650","IAS","IAS","JM_TEMP_ADJUST_3065680033",,53,,
"3651","IAS","IAS","JM_TEMP_ADJUST_5000230070",,53,,
"3652","IAS","IAS","JM_TEMP_AUTOPAY_BAL",,6,,
"3653","IAS","IAS","JM_TEMP_AUTOPAY_R327",,4,,
"3654","IAS","IAS","JM_TEMP_AUTOPAY_TOTAL",,2,,
"3655","IAS","IAS","JM_TEMP_COFORGE",,4,,
"3656","IAS","IAS","JM_TEMP_DISC_ROW",,53,,
"3657","IAS","IAS","JM_TEMP_DRLOT_SP",,8,,
"3658","IAS","IAS","JM_TEMP_DRLOT_SP1",,6,,
"3659","IAS","IAS","JM_TEMP_FORM472",,3,,
"3660","IAS","IAS","JM_TEMP_INTAKE470",,3,,
"3661","IAS","IAS","JM_TEMP_INTAKE473_032223",,5,,
"3662","IAS","IAS","JM_TEMP_INTAKE473_032223A",,5,,
"3663","IAS","IAS","JM_TEMP_INTAKE473_090122",,4,,
"3664","IAS","IAS","JM_TEMP_INTAKE473_092222",,4,,
"3665","IAS","IAS","JM_TEMP_INTAKE542",,4,,
"3666","IAS","IAS","JM_TEMP_INTAKE620_DISC",,8,,
"3667","IAS","IAS","JM_TEMP_INTAKEFORM564",,4,,
"3668","IAS","IAS","JM_TEMP_LOST_DISC",,8,,
"3669","IAS","IAS","JM_TEMP_NYC_HALFTAX",,4,,
"3670","IAS","IAS","JM_TEMP_OFFSETS_5044200054",,53,,
"3671","IAS","IAS","JM_TEMP_PRIOR_YRS",,5,,
"3672","IAS","IAS","JM_TEMP_PRIOR_YRSP",,5,,
"3673","IAS","IAS","JM_TEMP_RW",,2,,
"3674","IAS","IAS","JM_TEMP_SEMIS_5802",,6,,
"3675","IAS","IAS","JOB_Q_TAB",,29,,
"3676","IAS","IAS","JSONTAB",,7,,
"3677","IAS","IAS","JURIS",,129,,
"3678","IAS","IAS","JURIS_ALL",,129,,
"3679","IAS","IAS","JURIS_AUD",,131,,
"3680","IAS","IAS","KENNEL",,31,,
"3681","IAS","IAS","KENNEL_ALL",,31,,
"3682","IAS","IAS","KENNEL_HIST",,31,,
"3683","IAS","IAS","KENNEL_IASW",,31,,
"3684","IAS","IAS","KLICENSE",,20,,
"3685","IAS","IAS","KLICENSE_ALL",,20,,
"3686","IAS","IAS","KLICENSE_HIST",,20,,
"3687","IAS","IAS","KLICENSE_IASW",,20,,
"3688","IAS","IAS","LAND",,165,,
"3689","IAS","IAS","LANDFEAT",,21,,
"3690","IAS","IAS","LANDFEAT_ALL",,21,,
"3691","IAS","IAS","LANDFEAT_HIST",,21,,
"3692","IAS","IAS","LANDFEAT_IASW",,21,,
"3693","IAS","IAS","LANDFEAT_LOV_CODE",,14,,
"3694","IAS","IAS","LANDFEAT_ROLL",,22,,
"3695","IAS","IAS","LANDFEAT_ROLL_ARC",,22,,
"3696","IAS","IAS","LANDFEAT_SALE",,21,,
"3697","IAS","IAS","LANDFEAT_SALE_IASW",,21,,
"3698","IAS","IAS","LANDINFO",,68,,
"3699","IAS","IAS","LANDINFOBYLAW",,13,,
"3700","IAS","IAS","LANDINFOBYLAW_ALL",,13,,
"3701","IAS","IAS","LANDINFOBYLAW_HIST",,13,,
"3702","IAS","IAS","LANDINFOBYLAW_IASW",,13,,
"3703","IAS","IAS","LANDINFOLUD",,18,,
"3704","IAS","IAS","LANDINFOLUD_ALL",,18,,
"3705","IAS","IAS","LANDINFOLUD_HIST",,18,,
"3706","IAS","IAS","LANDINFOLUD_IASW",,18,,
"3707","IAS","IAS","LANDINFO_HIST",,68,,
"3708","IAS","IAS","LANDINFO_IASW",,68,,
"3709","IAS","IAS","LANDLEGLINK",,12,,
"3710","IAS","IAS","LANDLEGLINK_ALL",,12,,
"3711","IAS","IAS","LANDLEGLINK_HIST",,12,,
"3712","IAS","IAS","LANDLEGLINK_IASW",,12,,
"3713","IAS","IAS","LAND_ALL",,165,,
"3714","IAS","IAS","LAND_COG",,166,,
"3715","IAS","IAS","LAND_HIST",,165,,
"3716","IAS","IAS","LAND_IASW",,165,,
"3717","IAS","IAS","LAND_ROLL",,166,,
"3718","IAS","IAS","LAND_ROLL_ARC",,166,,
"3719","IAS","IAS","LAND_SALE",,165,,
"3720","IAS","IAS","LAND_SALE_IASW",,165,,
"3721","IAS","IAS","LC_AEDIT",,7,,
"3722","IAS","IAS","LC_INFGLACCT",,39,,
"3723","IAS","IAS","LC_INFGLACCT1",,39,,
"3724","IAS","IAS","LC_INFGLACCT2",,39,,
"3725","IAS","IAS","LC_INFGLACCT3",,39,,
"3726","IAS","IAS","LC_INFGLACCT4",,39,,
"3727","IAS","IAS","LC_INTSCHED",,23,,
"3728","IAS","IAS","LC_INTSCHED244",,23,,
"3729","IAS","IAS","LC_PAYCTRRULES",,20,,
"3730","IAS","IAS","LC_PYDIST",,20,,
"3731","IAS","IAS","LC_PYDIST244",,20,,
"3732","IAS","IAS","LC_SNAME",,66,,
"3733","IAS","IAS","LEGACY_PARAM",,32,,
"3734","IAS","IAS","LEGACY_PARAM_ALL",,32,,
"3735","IAS","IAS","LEGACY_PARAM_HIST",,32,,
"3736","IAS","IAS","LEGACY_PARAM_OD_HIST",,32,,
"3737","IAS","IAS","LEGADD",,18,,
"3738","IAS","IAS","LEGADDV",,2,,
"3739","IAS","IAS","LEGADD_ALL",,18,,
"3740","IAS","IAS","LEGADD_HIST",,18,,
"3741","IAS","IAS","LEGADD_IASW",,18,,
"3742","IAS","IAS","LEGADD_SYNC",,3,,
"3743","IAS","IAS","LEGDAT",,151,,
"3744","IAS","IAS","LEGDATL",,154,,
"3745","IAS","IAS","LEGDATMAX",,154,,
"3746","IAS","IAS","LEGDAT_ALL",,151,,
"3747","IAS","IAS","LEGDAT_FREEZE",,96,,
"3748","IAS","IAS","LEGDAT_HIST",,151,,
"3749","IAS","IAS","LEGDAT_IASW",,151,,
"3750","IAS","IAS","LEGDAT_NEWYR",,98,,
"3751","IAS","IAS","LEGDAT_ROLL",,152,,
"3752","IAS","IAS","LEGDAT_ROLL_ARC",,152,,
"3753","IAS","IAS","LEGDAT_SALE",,152,,
"3754","IAS","IAS","LEGINFO",,171,,
"3755","IAS","IAS","LEGINFO_ALL",,171,,
"3756","IAS","IAS","LEGINFO_HIST",,171,,
"3757","IAS","IAS","LEGINFO_IASW",,171,,
"3758","IAS","IAS","LEGINFO_LEGLINK",,174,,
"3759","IAS","IAS","LEGINFO_ROLL",,172,,
"3760","IAS","IAS","LEGINFO_ROLL_ARC",,172,,
"3761","IAS","IAS","LEGLINK",,13,,
"3762","IAS","IAS","LEGLINK_ALL",,13,,
"3763","IAS","IAS","LEGLINK_HIST",,13,,
"3764","IAS","IAS","LEGLINK_IASW",,13,,
"3765","IAS","IAS","LEGLINK_ROLL",,14,,
"3766","IAS","IAS","LEGLINK_ROLL_ARC",,14,,
"3767","IAS","IAS","LEVY",,91,,
"3768","IAS","IAS","LEVYACTIVE",,91,,
"3769","IAS","IAS","LEVYCONDM",,36,,
"3770","IAS","IAS","LEVYCONDM_ALL",,36,,
"3771","IAS","IAS","LEVYCONDM_HIST",,36,,
"3772","IAS","IAS","LEVYCONDM_IASW",,36,,
"3773","IAS","IAS","LEVYFEES",,23,,
"3774","IAS","IAS","LEVYFEES_ALL",,23,,
"3775","IAS","IAS","LEVYFEES_HIST",,23,,
"3776","IAS","IAS","LEVYFEES_IASW",,23,,
"3777","IAS","IAS","LEVYGED",,30,,
"3778","IAS","IAS","LEVYGED_IASW",,30,,
"3779","IAS","IAS","LEVYHIST",,15,,
"3780","IAS","IAS","LEVYHIST_IASW",,15,,
"3781","IAS","IAS","LEVYLIEN",,42,,
"3782","IAS","IAS","LEVYLIEN_ALL",,42,,
"3783","IAS","IAS","LEVYLIEN_HIST",,42,,
"3784","IAS","IAS","LEVYLIEN_IASW",,42,,
"3785","IAS","IAS","LEVY_ALL",,91,,
"3786","IAS","IAS","LEVY_HIST",,91,,
"3787","IAS","IAS","LEVY_IASW",,91,,
"3788","IAS","IAS","LIENDATES_ROLLOVER_65",,48,,
"3789","IAS","IAS","LMIS_LOUDOUN",,65,,
"3790","IAS","IAS","LOADAPR",,5,,
"3791","IAS","IAS","LOADAPRPP",,6,,
"3792","IAS","IAS","LOADAPRSM",,6,,
"3793","IAS","IAS","LOADVAL",,37,,
"3794","IAS","IAS","LOADVALREUC",,20,,
"3795","IAS","IAS","LOADVALREUCEX",,20,,
"3796","IAS","IAS","LOADVALREUCSUM",,16,,
"3797","IAS","IAS","LOADVALREUCSUMEX",,17,,
"3798","IAS","IAS","LOADVAL_ALL",,37,,
"3799","IAS","IAS","LOADVAL_BACKUP",,29,,
"3800","IAS","IAS","LOADVAL_BK20160516",,29,,
"3801","IAS","IAS","LOADVAL_CHANGES",,29,,
"3802","IAS","IAS","LOADVAL_HIST",,37,,
"3803","IAS","IAS","LOADVAL_HIST_BK20160516",,29,,
"3804","IAS","IAS","LOADVAL_IASW",,37,,
"3805","IAS","IAS","LOAD_FRAN",,29,,
"3806","IAS","IAS","LOAD_PILOT",,29,,
"3807","IAS","IAS","LOAD_REUC",,29,,
"3808","IAS","IAS","LOCKBX",,57,,
"3809","IAS","IAS","LOCKBX_IASW",,57,,
"3810","IAS","IAS","LOCKDEF",,6,,
"3811","IAS","IAS","LOCKNEXT",,5,,
"3812","IAS","IAS","LOCKPAR",,9,,
"3813","IAS","IAS","LOCKTAB",,5,,
"3814","IAS","IAS","LOCKUSER",,9,,
"3815","IAS","IAS","LOG_DIAGNOSTICS_LOGGER",,2,,
"3816","IAS","IAS","LOG_INTERNAL_MESSAGE",,3,,
"3817","IAS","IAS","LOG_PERFORMANCE_LOGGER",,2,,
"3818","IAS","IAS","LPACRE",,7,,
"3819","IAS","IAS","LPACRE_AUD",,9,,
"3820","IAS","IAS","LPADJ",,13,,
"3821","IAS","IAS","LPADJ_AUD",,15,,
"3822","IAS","IAS","LPALTMOD",,20,,
"3823","IAS","IAS","LPALTMODRULES",,12,,
"3824","IAS","IAS","LPALTMODRULES_AUD",,14,,
"3825","IAS","IAS","LPALTMOD_AUD",,22,,
"3826","IAS","IAS","LPCACRE",,115,,
"3827","IAS","IAS","LPCFRONT",,115,,
"3828","IAS","IAS","LPCGROSS",,115,,
"3829","IAS","IAS","LPCMOD",,18,,
"3830","IAS","IAS","LPCODE",,20,,
"3831","IAS","IAS","LPCODE_AUD",,22,,
"3832","IAS","IAS","LPCSF",,115,,
"3833","IAS","IAS","LPCUNIT",,115,,
"3834","IAS","IAS","LPDEPTH",,7,,
"3835","IAS","IAS","LPDEPTH_AUD",,9,,
"3836","IAS","IAS","LPHEAD",,148,,
"3837","IAS","IAS","LPLOC",,8,,
"3838","IAS","IAS","LPLOC_AUD",,10,,
"3839","IAS","IAS","LPMOD",,23,,
"3840","IAS","IAS","LPMOD_AUD",,25,,
"3841","IAS","IAS","LPMOD_W",,23,,
"3842","IAS","IAS","LPMOD_WHATIF",,23,,
"3843","IAS","IAS","LPNACRE",,113,,
"3844","IAS","IAS","LPNBHD",,67,,
"3845","IAS","IAS","LPNBHD_ALL",,66,,
"3846","IAS","IAS","LPNBHD_AUD",,69,,
"3847","IAS","IAS","LPNFRONT",,113,,
"3848","IAS","IAS","LPNGROSS",,113,,
"3849","IAS","IAS","LPNMOD",,18,,
"3850","IAS","IAS","LPNSF",,113,,
"3851","IAS","IAS","LPNUNIT",,113,,
"3852","IAS","IAS","LPRACRE",,113,,
"3853","IAS","IAS","LPRFRONT",,113,,
"3854","IAS","IAS","LPRGROSS",,113,,
"3855","IAS","IAS","LPRMOD",,18,,
"3856","IAS","IAS","LPRSF",,113,,
"3857","IAS","IAS","LPRUNIT",,113,,
"3858","IAS","IAS","LPSCHED",,9,,
"3859","IAS","IAS","LPSCHED_AUD",,11,,
"3860","IAS","IAS","LPSOIL",,8,,
"3861","IAS","IAS","LPSOIL_AUD",,10,,
"3862","IAS","IAS","LPSTREET",,8,,
"3863","IAS","IAS","LPSTREET_AUD",,10,,
"3864","IAS","IAS","LPUTIL",,9,,
"3865","IAS","IAS","LPUTIL_AUD",,11,,
"3866","IAS","IAS","LPZONE",,11,,
"3867","IAS","IAS","LPZONE_AUD",,13,,
"3868","IAS","IAS","LT6_UNITS",,2,,
"3869","IAS","IAS","LTSA_LOAD",,8,,
"3870","IAS","IAS","LTSA_LOAD_ARC",,9,,
"3871","IAS","IAS","LV_2024439080",,52,,
"3872","IAS","IAS","LV_ADJUST",,52,,
"3873","IAS","IAS","LV_ADJUST_1004490013",,52,,
"3874","IAS","IAS","LV_ADJUST_1004990013",,52,,
"3875","IAS","IAS","LV_ADJUST_305516000001",,52,,
"3876","IAS","IAS","LV_ADJUST_3063160006",,52,,
"3877","IAS","IAS","LV_ADJUST_3063160006_1",,52,,
"3878","IAS","IAS","LV_ADJUST_3063160006_BKUP",,52,,
"3879","IAS","IAS","LV_ADJUST_33173064",,52,,
"3880","IAS","IAS","LV_ADJUST_4015610012",,52,,
"3881","IAS","IAS","LV_ADJUST_4020860050",,52,,
"3882","IAS","IAS","LV_ADJUST_4086680005",,52,,
"3883","IAS","IAS","LV_ADJUST_4127570086",,52,,
"3884","IAS","IAS","LV_ADJUST_5020740017",,52,,
"3885","IAS","IAS","LV_ADJUST_62403989",,52,,
"3886","IAS","IAS","LV_ADJUST_DSC",,56,,
"3887","IAS","IAS","LV_ADJUST_LWT",,52,,
"3888","IAS","IAS","LV_ADJUST_PAY_1008130064",,52,,
"3889","IAS","IAS","LV_ADJUST_PTO",,52,,
"3890","IAS","IAS","LV_ADJUST_PYMTSEQ130787963",,52,,
"3891","IAS","IAS","LV_ADJ_PRE_PYMTSEQ",,2,,
"3892","IAS","IAS","LV_ADJ_REV_PYMTSEQ",,2,,
"3893","IAS","IAS","LV_CPY_PYMTS",,2,,
"3894","IAS","IAS","LV_CREDIT_BALANCE_SYNC",,8,,
"3895","IAS","IAS","LV_DEFTAX_FIX",,22,,
"3896","IAS","IAS","LV_DEFTAX_PLAN",,22,,
"3897","IAS","IAS","LV_DELETE_TCDET_CONDO",,55,,
"3898","IAS","IAS","LV_INCORRECT_DSC",,6,,
"3899","IAS","IAS","LV_LEGDAT_305516000001",,106,,
"3900","IAS","IAS","LV_MISSING_RIE_PYMTSEQ",,8,,
"3901","IAS","IAS","LV_MULTICOOP_QS",,6,,
"3902","IAS","IAS","LV_NEG_BALANCE",,6,,
"3903","IAS","IAS","LV_NEG_SAC_SAF",,52,,
"3904","IAS","IAS","LV_NSF_PRETAX",,5,,
"3905","IAS","IAS","LV_OWNDAT_305516000001",,142,,
"3906","IAS","IAS","LV_PARDAT_305516000001",,172,,
"3907","IAS","IAS","LV_PRETAX_33173064",,32,,
"3908","IAS","IAS","LV_PYMTS_4020860050",,59,,
"3909","IAS","IAS","LV_PYMTS_4086680005",,59,,
"3910","IAS","IAS","LV_PYMTS_4127570086",,59,,
"3911","IAS","IAS","LV_PYMTS_5020740017",,59,,
"3912","IAS","IAS","LV_PYMTS_ADJUSTPAYMTS_03182020",,4,,
"3913","IAS","IAS","LV_PYMTS_ADJUSTPAYMTS_06232020",,4,,
"3914","IAS","IAS","LV_RST_DELETE_2020_RSTPYMTS",,52,,
"3915","IAS","IAS","LV_RST_DELETE_NO_PYMTS",,10,,
"3916","IAS","IAS","LV_RST_DELETE_WITH_PYMTS",,10,,
"3917","IAS","IAS","LV_SAC_NEG_BAL",,52,,
"3918","IAS","IAS","LV_STLGROUP_JAN2020",,30,,
"3919","IAS","IAS","LV_TAXSALENO_NOTQ",,11,,
"3920","IAS","IAS","LV_TAXSALENO_Q",,11,,
"3921","IAS","IAS","LV_TCDET_DELETE_ML",,54,,
"3922","IAS","IAS","LV_TCDET_REMOVE",,54,,
"3923","IAS","IAS","LV_TX600_DEFECT494",,13,,
"3924","IAS","IAS","LV_TX600_LATEST_ERRORS",,17,,
"3925","IAS","IAS","LV_UPD_DEL_PYMTS_FINAL",,59,,
"3926","IAS","IAS","MAILDAT",,131,,
"3927","IAS","IAS","MAILDATHIDE",,20,,
"3928","IAS","IAS","MAILDATL",,138,,
"3929","IAS","IAS","MAILDATMAX",,134,,
"3930","IAS","IAS","MAILDAT_2022_06062021",,131,,
"3931","IAS","IAS","MAILDAT_2023_06062021",,131,,
"3932","IAS","IAS","MAILDAT_ALL",,131,,
"3933","IAS","IAS","MAILDAT_HIST",,131,,
"3934","IAS","IAS","MAILDAT_IASW",,131,,
"3935","IAS","IAS","MAILING_INFO",,67,,
"3936","IAS","IAS","MAILING_LABELS",,14,,
"3937","IAS","IAS","MAILRTN",,18,,
"3938","IAS","IAS","MAIL_ATTACHMENT",,3,,
"3939","IAS","IAS","MAIL_OUTBOX",,5,,
"3940","IAS","IAS","MAIL_Q_TAB",,29,,
"3941","IAS","IAS","MAIL_RECIPIENT",,3,,
"3942","IAS","IAS","MANUALMOD",,7,,
"3943","IAS","IAS","MANUALMODRULES",,26,,
"3944","IAS","IAS","MANUALMODRULES_AUD",,28,,
"3945","IAS","IAS","MANUALMODVAL",,37,,
"3946","IAS","IAS","MANUALMODVAL_IASW",,37,,
"3947","IAS","IAS","MANUALMODVAL_SALE",,37,,
"3948","IAS","IAS","MANUALMODVAL_SALE_IASW",,37,,
"3949","IAS","IAS","MANUALMOD_AUD",,9,,
"3950","IAS","IAS","MAY1_FIX2_HTCONDOVAL_TEMP",,71,,
"3951","IAS","IAS","MAY1_FIX2_TEMP",,3,,
"3952","IAS","IAS","MAY1_FIX_ASMTTRANS_TEMP",,197,,
"3953","IAS","IAS","MAY1_FIX_ASMT_TEMP",,321,,
"3954","IAS","IAS","MAY1_FIX_TEMP",,3,,
"3955","IAS","IAS","MCE_IAS_PARAMETER_Q",,11,,
"3956","IAS","IAS","MCPAY",,42,,
"3957","IAS","IAS","MCPAY_IASW",,42,,
"3958","IAS","IAS","MCTAPE",,27,,
"3959","IAS","IAS","MCTAPE_IASW",,27,,
"3960","IAS","IAS","MD_MODULE",,1,,
"3961","IAS","IAS","MD_SEQUENCE",,1,,
"3962","IAS","IAS","MD_TABLE",,5,,
"3963","IAS","IAS","MD_TABLE_COLUMN_SEQUENCE",,3,,
"3964","IAS","IAS","MD_TABLE_LOGICAL_KEY",,2,,
"3965","IAS","IAS","MD_TABLE_TYPE",,1,,
"3966","IAS","IAS","MEC_111_112_FIX",,10,,
"3967","IAS","IAS","MEC_111_112_FIX2",,10,,
"3968","IAS","IAS","MEC_ADJUST_1000162248_21",,52,,
"3969","IAS","IAS","MEC_ADJUST_1000162250_21",,52,,
"3970","IAS","IAS","MEC_ADJUST_1000162250_22",,52,,
"3971","IAS","IAS","MEC_ADJUST_1000162255_21",,52,,
"3972","IAS","IAS","MEC_ADJUST_1005791002",,52,,
"3973","IAS","IAS","MEC_ADJUST_1008130064",,52,,
"3974","IAS","IAS","MEC_ADJUST_1012941010",,52,,
"3975","IAS","IAS","MEC_ADJUST_1020810020",,52,,
"3976","IAS","IAS","MEC_ADJUST_2029060057",,53,,
"3977","IAS","IAS","MEC_ADJUST_2029060057_AC1",,53,,
"3978","IAS","IAS","MEC_ADJUST_2029060057_DSC",,53,,
"3979","IAS","IAS","MEC_ADJUST_2042700046",,52,,
"3980","IAS","IAS","MEC_ADJUST_3010850044",,52,,
"3981","IAS","IAS","MEC_ADJUST_3012520080",,52,,
"3982","IAS","IAS","MEC_ADJUST_3030410009",,52,,
"3983","IAS","IAS","MEC_ADJUST_3037150027",,53,,
"3984","IAS","IAS","MEC_ADJUST_3037150027_AC1",,53,,
"3985","IAS","IAS","MEC_ADJUST_3038270026",,52,,
"3986","IAS","IAS","MEC_ADJUST_3043630036_AC2",,53,,
"3987","IAS","IAS","MEC_ADJUST_4033550140",,52,,
"3988","IAS","IAS","MEC_ADJUST_4036080250",,53,,
"3989","IAS","IAS","MEC_ADJUST_4036080250_AC1",,53,,
"3990","IAS","IAS","MEC_ADJUST_4036080250_DSC",,53,,
"3991","IAS","IAS","MEC_ADJUST_4050190011",,52,,
"3992","IAS","IAS","MEC_ADJUST_4097930033",,52,,
"3993","IAS","IAS","MEC_ADJUST_5008810095",,52,,
"3994","IAS","IAS","MEC_ADJUST_5078990005",,52,,
"3995","IAS","IAS","MEC_ADJUST_CPY_3_19",,8,,
"3996","IAS","IAS","MEC_ADJUST_CPY_3_24",,8,,
"3997","IAS","IAS","MEC_ADJUST_ERS_3_24",,8,,
"3998","IAS","IAS","MEC_ADJUST_HOLD_FLAG",,52,,
"3999","IAS","IAS","MEC_ADJUST_LBX_3_24",,8,,
"4000","IAS","IAS","MEC_ADJUST_LV_PARCELS",,52,,
"4001","IAS","IAS","MEC_ADJUST_PTA",,52,,
"4002","IAS","IAS","MEC_ADJUST_PTA_EXCEPTIONS",,52,,
"4003","IAS","IAS","MEC_ADJUST_WATER_4024440051",,52,,
"4004","IAS","IAS","MEC_ADJ_3012520080_4_15",,52,,
"4005","IAS","IAS","MEC_ADUST_PTA_POSITIVE",,52,,
"4006","IAS","IAS","MEC_ASMT_1005790005",,321,,
"4007","IAS","IAS","MEC_BP",,52,,
"4008","IAS","IAS","MEC_CHARGE",,97,,
"4009","IAS","IAS","MEC_CR_DOC_ACTG_3_26_21",,65,,
"4010","IAS","IAS","MEC_CR_DOC_ACTG_AUG",,65,,
"4011","IAS","IAS","MEC_CR_DOC_ACTG_DEC",,65,,
"4012","IAS","IAS","MEC_CR_DOC_ACTG_DEC_SUS",,65,,
"4013","IAS","IAS","MEC_CR_DOC_ACTG_JAN",,65,,
"4014","IAS","IAS","MEC_CR_DOC_ACTG_NOV",,65,,
"4015","IAS","IAS","MEC_CR_DOC_ACTG_OCT",,65,,
"4016","IAS","IAS","MEC_CR_DOC_ACTG_SEP",,65,,
"4017","IAS","IAS","MEC_CR_DOC_HDR_3_26_21",,29,,
"4018","IAS","IAS","MEC_CR_DOC_VEND_3_26_21",,46,,
"4019","IAS","IAS","MEC_CYCLGRP_10_8",,14,,
"4020","IAS","IAS","MEC_DEFTAX",,22,,
"4021","IAS","IAS","MEC_DEFTAX_ALL",,22,,
"4022","IAS","IAS","MEC_EPY_DEC_26",,5,,
"4023","IAS","IAS","MEC_ERRLOG",,13,,
"4024","IAS","IAS","MEC_ERRLOG_11_9_19",,13,,
"4025","IAS","IAS","MEC_ERRLOG_1279834",,13,,
"4026","IAS","IAS","MEC_ERRLOG_1279836",,13,,
"4027","IAS","IAS","MEC_ERRLOG_1279864",,13,,
"4028","IAS","IAS","MEC_ERRLOG_1279870",,13,,
"4029","IAS","IAS","MEC_ERRORS_TX600_NOV_16_19",,13,,
"4030","IAS","IAS","MEC_FEEDEF_2020_RP_NY",,47,,
"4031","IAS","IAS","MEC_FEEDEF_5_8",,47,,
"4032","IAS","IAS","MEC_INFGLACCT",,36,,
"4033","IAS","IAS","MEC_INFGLACCT_05_26_21",,39,,
"4034","IAS","IAS","MEC_INFGLACCT_3_9_20_BKUP",,36,,
"4035","IAS","IAS","MEC_INFGLACCT_7_2_21",,39,,
"4036","IAS","IAS","MEC_INFGLACCT_B61",,36,,
"4037","IAS","IAS","MEC_INFGLACCT_B64",,36,,
"4038","IAS","IAS","MEC_INFGLACCT_B86",,36,,
"4039","IAS","IAS","MEC_INFGLACCT_FSF",,36,,
"4040","IAS","IAS","MEC_INFGLACCT_N_BRIGDE",,39,,
"4041","IAS","IAS","MEC_INFGLACCT_PYBP1_310",,39,,
